C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,sexo_mujer,sexo_hombre,edad,grupo_edad,joven,adulto_mayor,jefe_hogar,conyuge,hijo_hogar,tiene_discapacidad,cantidad_limitaciones,lengua_materna_indigena,autoidentificacion_indigena,autoidentificacion_afro,autoidentificacion_mestizo,nivel_educativo_ord,educacion_basica_o_menos,secundaria_completa,superior_incompleta,superior_completa,universitaria_completa_o_mas,educacion_superior,brecha_educativa_baja,grupo_educativo,trabajador_independiente,trabajador_dependiente,empleador,trabajador_hogar,trabajador_familiar_no_remunerado,sector_publico,sector_privado,empresa_registrada_sunat,empresa_no_registrada_sunat,lleva_libros_contables,posible_informalidad,empresa_pequena,empresa_mediana_grande,busca_otro_empleo,horas_totales,horas_principal,horas_secundaria,trabaja_menos_35h,trabaja_mas_48h,sobrejornada,brecha_horas_normal,tiene_seguro_salud,tiene_essalud,tiene_sis,tiene_afp,tiene_snp,tiene_pension,proteccion_social_completa,ingreso_total,ingreso_principal,ingreso_laboral,ingreso_total_log,ingreso_principal_log,ingreso_laboral_log,ingreso_por_hora,ingreso_por_hora_log,ingreso_secundario_total,tiene_ingreso_secundario,proporcion_ingreso_principal,dependencia_ingreso_principal,bajo_ingreso_relativo,alto_ingreso_relativo,ingreso_cero,ingreso_outlier
2,38.0,3,6,5, ,2, ,3,2,1,1,2,45.0,,45.0,,1699.0,1699.0,1699.0,,1699.0,,,7.438383530044307,7.438383530044307,7.438383530044307,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,38.0,35_44,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,45.0,45.0,0.0,0,0,0,,1,0,1,0,0,0,0,1699.0,1699.0,1699.0,7.438383530044307,7.438383530044307,7.438383530044307,8.71952784192969,2.27413704135934,1699.0,1,1.0,1,0,0,0,0
2,22.0,3,10,3, ,3,5,1, ,1,16,2,48.0,,48.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,22.0,14_24,1,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,1,0,0,0,0,1200.0,1200.0,1200.0,7.090909822079984,7.090909822079984,7.090909822079984,5.773672055427252,1.9130433409749608,0.0,0,1.0,1,0,0,0,0
1,24.0,1,10,4, ,1, ,1, ,1,11,2,63.0,,63.0,,2480.0,2480.0,2480.0,,2480.0,,,7.816416983691801,7.816416983691801,7.816416983691801,2,2,2,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0,1,24.0,14_24,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,Superior universitaria,0,0,1,0,0,0,0,1,0,0,0,1,0,0,63.0,63.0,0.0,0,1,1,,1,0,0,0,0,0,0,2480.0,2480.0,2480.0,7.816416983691801,7.816416983691801,7.816416983691801,9.091242347593386,2.311667953405818,2480.0,1,1.0,1,0,0,0,0
1,34.0,1,6,5, ,3,5,3,2,1,7,2,46.0,,46.0,,1949.0,1949.0,1949.0,1949.0,,,,7.575584651557793,7.575584651557793,7.575584651557793,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,34.0,25_34,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,0,1,0,1,1,0,0,46.0,46.0,0.0,0,0,0,,0,0,0,0,0,0,0,1949.0,1949.0,1949.0,7.575584651557793,7.575584651557793,7.575584651557793,9.785118987850186,2.378167312497013,0.0,0,1.0,1,0,0,0,0
2,41.0,1,4, ,6,6, , , ,1,1,2,16.0,2.0,18.0,,723.0,693.0,723.0,433.0,,,30.0,6.584791392385716,6.542471960506805,6.584791392385716,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,41.0,35_44,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,Primaria,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.0,16.0,2.0,1,0,0,,1,0,1,0,0,0,0,723.0,693.0,723.0,6.584791392385716,6.542471960506805,6.584791392385716,9.276366435719783,2.329846737985133,30.0,1,0.95850622406639,1,1,0,0,0
2,43.0,1,11,5, ,3,5,1, ,1,15,2,40.0,,40.0,,3500.0,3500.0,3500.0,3500.0,,,,8.160803920954665,8.160803920954665,8.160803920954665,6,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,43.0,35_44,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,1,0,0,40.0,40.0,0.0,0,0,0,,0,0,0,1,0,1,0,3500.0,3500.0,3500.0,8.160803920954665,8.160803920954665,8.160803920954665,20.207852193995382,3.0543714996110323,0.0,0,1.0,1,0,1,0,0
2,29.0,5,9,3, ,3,2, , ,5,9998,2,40.0,,40.0,,2500.0,2500.0,2500.0,2500.0,,,,7.824445930877619,7.824445930877619,7.824445930877619,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,29.0,25_34,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,0,1,1,0,1,1,2500.0,2500.0,2500.0,7.824445930877619,7.824445930877619,7.824445930877619,14.43418013856813,2.7365845395085806,0.0,0,1.0,1,0,0,0,0
2,66.0,2,9,3, ,3,2, , ,5,9998,2,32.0,,40.0,40.0,2500.0,2500.0,2550.0,2500.0,,,,7.824445930877619,7.824445930877619,7.844240718141811,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,66.0,65_mas,0,1,0,1,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40.0,32.0,0.0,0,0,0,0.0,1,1,0,0,1,1,1,2500.0,2500.0,2550.0,7.824445930877619,7.824445930877619,7.844240718141811,14.722863741339491,2.75511594225072,0.0,0,1.0,1,0,0,0,0
2,43.0,3,11,5, ,3,5,1, ,2,50,2,30.0,,30.0,,2500.0,2500.0,3124.0,2500.0,,,,7.824445930877619,7.824445930877619,8.047189562170502,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,43.0,35_44,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,1,0,0,30.0,30.0,0.0,1,0,0,,1,1,0,1,0,1,1,2500.0,2500.0,3124.0,7.824445930877619,7.824445930877619,8.047189562170502,24.049268668206317,3.220844632222712,0.0,0,1.0,1,0,0,0,0
2,37.0,8,6,5, ,3,5,3,2,1,6,2,20.0,,20.0,,2000.0,2000.0,2000.0,2000.0,,,,7.601402334583733,7.601402334583733,7.601402334583733,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,37.0,35_44,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,0,1,0,1,1,0,0,20.0,20.0,0.0,1,0,0,,1,0,1,1,0,1,1,2000.0,2000.0,2000.0,7.601402334583733,7.601402334583733,7.601402334583733,23.09468822170901,3.18199141046548,0.0,0,1.0,1,0,0,0,0
2,57.0,7,9,3, ,2, ,3,2,1,1,2,21.0,,21.0,,1100.0,1100.0,1100.0,,1100.0,,,7.00397413672268,7.00397413672268,7.00397413672268,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,57.0,55_64,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,21.0,21.0,0.0,1,0,0,,1,0,1,0,0,0,0,1100.0,1100.0,1100.0,7.00397413672268,7.00397413672268,7.00397413672268,12.097217639942812,2.5723998137508324,1100.0,1,1.0,1,0,0,0,0
1,33.0,3,9,3, ,3,5,1, ,2,50,2,24.0,,43.0,43.0,1500.0,1500.0,1875.0,1500.0,,,,7.313886831633462,7.313886831633462,7.53689712956617,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,33.0,25_34,0,0,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,43.0,24.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,1500.0,1500.0,1875.0,7.313886831633462,7.313886831633462,7.53689712956617,10.070358236210325,2.404271107191549,0.0,0,1.0,1,0,0,0,0
1,43.0,3,6,5, ,2, ,3,2,1,1,2,60.0,,60.0,,1582.0,1582.0,1582.0,,1582.0,,,7.367077059881012,7.367077059881012,7.367077059881012,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,43.0,35_44,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,60.0,60.0,0.0,0,1,0,,1,0,1,0,0,0,0,1582.0,1582.0,1582.0,7.367077059881012,7.367077059881012,7.367077059881012,6.089299461123941,1.9585865290507676,1582.0,1,1.0,1,0,0,0,0
2,62.0,2,5,3, ,2, ,3,2,1,1,2,30.0,,30.0,,226.0,226.0,226.0,,166.0,,,5.424950017481403,5.424950017481403,5.424950017481403,1,1,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1,0,62.0,55_64,0,0,0,1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,Secundaria incompleta,1,0,0,0,0,0,0,0,1,0,1,1,0,0,30.0,30.0,0.0,1,0,0,,1,1,0,0,0,0,0,226.0,226.0,226.0,5.424950017481403,5.424950017481403,5.424950017481403,1.7397998460354118,1.0078848688395932,166.0,1,1.0,1,1,0,0,0
1,46.0,2,6,5, ,3,5,2,1,1,3,2,18.0,,48.0,48.0,831.0,831.0,831.0,779.0,,,,6.723832440821209,6.723832440821209,6.723832440821209,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,46.0,45_54,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,1,0,1,0,0,48.0,18.0,0.0,0,0,0,0.0,1,0,1,0,0,0,0,831.0,831.0,831.0,6.723832440821209,6.723832440821209,6.723832440821209,3.998267898383372,1.6090914320933931,0.0,0,1.0,1,1,0,0,0
2,38.0,1,6,5, ,2, ,3,2,1,1,2,12.0,,12.0,,347.0,347.0,347.0,,260.0,,,5.8522024797744745,5.8522024797744745,5.8522024797744745,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,38.0,35_44,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,12.0,12.0,0.0,1,0,0,,1,0,1,0,0,0,0,347.0,347.0,347.0,5.8522024797744745,5.8522024797744745,5.8522024797744745,6.678214010777521,2.0383869694354684,260.0,1,1.0,1,1,0,0,0
2,33.0,1,5,1, ,3,5,3,2,1,7,2,32.0,,37.0,37.0,1299.0,1299.0,1305.0,1299.0,,,,7.170119543449628,7.170119543449628,7.174724309836376,6,2,2,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,1,0,33.0,25_34,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,0,1,0,1,0,1,1,0,0,37.0,32.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1299.0,1299.0,1305.0,7.170119543449628,7.170119543449628,7.174724309836376,8.14555895387304,2.213268401229571,0.0,0,1.0,1,0,0,0,0
1,52.0,1,6,5, ,3,2, , ,5,1000,2,0.0,,40.0,40.0,1300.0,1300.0,1350.0,1300.0,,,,7.170888478512505,7.170888478512505,7.208600337960199,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,52.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40.0,0.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,1300.0,1300.0,1350.0,7.170888478512505,7.170888478512505,7.208600337960199,7.79445727482679,2.174121667908766,0.0,0,1.0,1,0,0,0,0
1,41.0,2,6,5, ,3,5,3,2,1,4,2,56.0,,56.0,,1299.0,1299.0,1299.0,1299.0,,,,7.170119543449628,7.170119543449628,7.170119543449628,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,41.0,35_44,0,0,0,1,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,0,1,0,1,1,0,0,56.0,56.0,0.0,0,1,0,,1,0,1,0,0,0,0,1299.0,1299.0,1299.0,7.170119543449628,7.170119543449628,7.170119543449628,5.357142857142857,1.8495790401168808,0.0,0,1.0,1,0,0,0,0
2,44.0,2,6,5, ,3,5,2,1,1,13,2,26.0,,26.0,,481.0,481.0,481.0,325.0,,,,6.1779441140506,6.1779441140506,6.1779441140506,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,44.0,35_44,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,1,0,1,0,0,26.0,26.0,0.0,1,0,0,,1,0,1,0,0,0,0,481.0,481.0,481.0,6.1779441140506,6.1779441140506,6.1779441140506,4.272517321016166,1.6625079185273055,0.0,0,1.0,1,1,0,0,0
1,24.0,5,10,1, ,3,5,2,1,1,6,2,56.0,,56.0,,1100.0,1100.0,1100.0,1100.0,,,,7.00397413672268,7.00397413672268,7.00397413672268,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,24.0,14_24,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,1,0,1,0,0,56.0,56.0,0.0,0,1,0,,1,0,1,0,0,0,0,1100.0,1100.0,1100.0,7.00397413672268,7.00397413672268,7.00397413672268,4.536456614978555,1.7113546959433583,0.0,0,1.0,1,0,0,0,0
2,27.0,8,11,5, ,3,5,1, ,4,450,2,58.0,,58.0,,5200.0,5200.0,5841.0,5200.0,,,,8.556606193773073,8.556606193773073,8.672828482947686,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,27.0,25_34,1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,58.0,58.0,0.0,0,1,0,,1,1,0,1,0,1,1,5200.0,5200.0,5841.0,8.556606193773073,8.556606193773073,8.672828482947686,23.257943776379708,3.1887441421488107,0.0,0,1.0,1,0,1,0,0
1,22.0,3,9,3, ,3,5,1, ,2,22,1,30.0,,50.0,50.0,1212.0,1212.0,1212.0,1212.0,,,,7.10085190894405,7.10085190894405,7.10085190894405,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,22.0,14_24,1,0,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,1,50.0,30.0,0.0,0,1,0,0.0,1,0,1,1,0,1,1,1212.0,1212.0,1212.0,7.10085190894405,7.10085190894405,7.10085190894405,5.598152424942263,1.8867896742282837,0.0,0,1.0,1,0,0,0,0
2,45.0,2,6,5, ,3,4,1, ,4,200,2,44.0,,44.0,40.0,1400.0,1400.0,1550.0,1400.0,,,,7.244941546337007,7.244941546337007,7.346655163176539,1,1,2,1,2,2,2,2,2,2,2,10,9,0,0,0,0,0,1,0,45.0,45_54,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,0,1,0,0,0,0,1,0,44.0,44.0,0.0,0,0,0,-4.0,1,1,0,1,0,1,1,1400.0,1400.0,1550.0,7.244941546337007,7.244941546337007,7.346655163176539,8.135628805374763,2.212182022203689,0.0,0,1.0,1,0,0,0,0
2,16.0,3,5,4, ,3,5,2,1,1,6,2,22.0,,22.0,,520.0,520.0,520.0,520.0,,,,6.255750041753367,6.255750041753367,6.255750041753367,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,16.0,14_24,1,0,0,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,0,1,1,0,1,0,1,0,0,22.0,22.0,0.0,1,0,0,,1,0,1,0,0,0,0,520.0,520.0,520.0,6.255750041753367,6.255750041753367,6.255750041753367,5.458744488767583,1.8654349473218288,0.0,0,1.0,1,1,0,0,0
1,49.0,1,12,2, ,3,2, , ,5,9998,2,40.0,,40.0,,10000.0,10000.0,10083.0,10000.0,,,,9.210440366976515,9.210440366976515,9.218705288307811,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0,1,49.0,45_54,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,1,0,1,0,1,1,10000.0,10000.0,10083.0,9.210440366976515,9.210440366976515,9.218705288307811,58.21593533487298,4.08119068362201,0.0,0,1.0,1,0,1,0,1
1,62.0,1,4,5, ,2, ,3,2,1,2,1,9.0,,48.0,48.0,433.0,433.0,433.0,,433.0,,,6.073044534100405,6.073044534100405,6.073044534100405,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,62.0,55_64,0,0,1,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,1,Primaria,1,0,0,0,0,0,0,0,1,0,1,1,0,1,48.0,9.0,0.0,0,0,0,0.0,1,0,1,0,0,0,0,433.0,433.0,433.0,6.073044534100405,6.073044534100405,6.073044534100405,2.083333333333333,1.1260112628562242,433.0,1,1.0,1,1,0,0,0
1,60.0,1,11,5, ,2, ,1, ,1,1,2,44.0,,44.0,,4000.0,4000.0,4000.0,,4000.0,,,8.294299608857235,8.294299608857235,8.294299608857235,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,60.0,55_64,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,1,0,0,0,0,0,0,1,0,0,0,1,0,0,44.0,44.0,0.0,0,0,0,,1,1,0,1,0,1,1,4000.0,4000.0,4000.0,8.294299608857235,8.294299608857235,8.294299608857235,20.995171110644552,3.0908229342950677,4000.0,1,1.0,1,0,1,0,0
1,80.0,1,4,5, ,2, ,3,2,1,2,2,84.0,,84.0,,431.0,431.0,431.0,,279.0,,,6.068425588244111,6.068425588244111,6.068425588244111,5,2,1,2,2,1,2,2,2,2,2,10,7,0,0,0,0,0,0,1,80.0,65_mas,0,1,1,0,0,1,1,0,0,0,1,4,1,0,0,0,0,0,1,Primaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,84.0,84.0,0.0,0,1,1,,1,0,1,0,0,0,0,431.0,431.0,431.0,6.068425588244111,6.068425588244111,6.068425588244111,1.1849774551853074,0.7816055105013283,279.0,1,1.0,1,1,0,0,0
1,46.0,3,6,5, ,3,5,1, ,3,80,2,60.0,,60.0,,2000.0,2000.0,2501.0,2000.0,,,,7.601402334583733,7.601402334583733,7.824845691026856,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,46.0,45_54,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,0,1,0,60.0,60.0,0.0,0,1,0,,1,1,0,1,0,1,1,2000.0,2000.0,2501.0,7.601402334583733,7.601402334583733,7.824845691026856,9.626635873749038,2.3633636675472944,0.0,0,1.0,1,0,0,0,0
1,73.0,1,9,3, ,2, ,3,2,1,1,2,32.0,,32.0,,2425.0,2425.0,2425.0,,2425.0,,,7.793999089503996,7.793999089503996,7.793999089503996,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,73.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,32.0,32.0,0.0,1,0,0,,1,0,0,0,0,0,0,2425.0,2425.0,2425.0,7.793999089503996,7.793999089503996,7.793999089503996,17.501443418013857,2.9178487516360185,2425.0,1,1.0,1,0,0,0,0
2,32.0,1,6,5, ,6, , , ,1,4,1,11.0,40.0,48.0,48.0,1516.0,1016.0,1516.0,476.0,,,500.0,7.324489979348532,6.92461239604856,7.324489979348532,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,32.0,25_34,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,0,0,0,1,0,0,0,0,0,0,1,0,1,48.0,11.0,40.0,0,0,0,0.0,1,0,1,0,0,0,0,1516.0,1016.0,1516.0,7.324489979348532,6.92461239604856,7.324489979348532,7.2940723633564275,2.11554108656988,500.0,1,0.6701846965699209,0,0,0,0,0
2,66.0,1,6,5, ,2, ,3,2,1,1,2,25.0,,25.0,20.0,65.0,65.0,65.0,,65.0,,,4.189654742026425,4.189654742026425,4.189654742026425,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,66.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,25.0,25.0,0.0,1,0,0,-5.0,1,0,1,0,0,0,0,65.0,65.0,65.0,4.189654742026425,4.189654742026425,4.189654742026425,0.6004618937644342,0.4702922711874133,65.0,1,1.0,1,1,0,0,0
2,57.0,1,9,3, ,2, ,2,1,1,1,2,48.0,,48.0,,2635.0,2635.0,2635.0,,2185.0,,,7.877017895622398,7.877017895622398,7.877017895622398,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,57.0,55_64,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,1,0,1,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,1,0,0,1,1,1,2635.0,2635.0,2635.0,7.877017895622398,7.877017895622398,7.877017895622398,12.67802155504234,2.615790278566046,2185.0,1,1.0,1,0,1,0,0
1,39.0,7,11,7, ,3,2, , ,5,9998,2,38.0,,38.0,,6000.0,6000.0,6050.0,6000.0,,,,8.699681400989514,8.699681400989514,8.707978826622321,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,39.0,35_44,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,38.0,38.0,0.0,0,0,0,,1,1,0,1,0,1,1,6000.0,6000.0,6050.0,8.699681400989514,8.699681400989514,8.707978826622321,36.76917466877355,3.6314932849837263,0.0,0,1.0,1,0,1,0,0
1,22.0,3,3, ,1,3,5,3,2,1,3,2,56.0,,56.0,,900.0,900.0,900.0,600.0,,,,6.803505257608338,6.803505257608338,6.803505257608338,5,2,1,2,2,2,2,2,2,1,1,10,7,0,0,0,0,0,0,1,22.0,14_24,1,0,0,0,1,1,2,0,0,0,1,3,1,0,0,0,0,0,1,Primaria,0,1,0,0,0,0,1,0,1,0,1,1,0,0,56.0,56.0,0.0,0,1,0,,1,0,1,0,0,0,0,900.0,900.0,900.0,6.803505257608338,6.803505257608338,6.803505257608338,3.71164632134609,1.55003738439513,0.0,0,1.0,1,1,0,0,0
2,41.0,3,8,2, ,3,5,2,2,1,3,2,51.0,,51.0,,1603.0,1603.0,1603.0,1083.0,,,,7.38025578842646,7.38025578842646,7.38025578842646,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,41.0,35_44,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,1,0,1,0,Superior no universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,51.0,51.0,0.0,0,1,0,,1,0,1,1,0,1,1,1603.0,1603.0,1603.0,7.38025578842646,7.38025578842646,7.38025578842646,7.258977493999909,2.111300789797613,0.0,0,1.0,1,0,0,0,0
2,28.0,3,11,5, ,3,5,1, ,1,15,2,36.0,,36.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,28.0,25_34,1,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,1,0,0,36.0,36.0,0.0,0,0,0,,1,1,0,0,1,1,1,1025.0,1025.0,1025.0,6.933423025730715,6.933423025730715,6.933423025730715,6.57557095201437,2.024928721758233,0.0,0,1.0,1,0,0,0,0
1,46.0,1,5,1, ,2, ,3,2,1,1,2,60.0,3.0,70.0,70.0,1400.0,1200.0,1400.0,,1200.0,,200.0,7.244941546337007,7.090909822079984,7.244941546337007,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,46.0,45_54,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,1,0,0,0,0,0,0,0,1,0,1,1,0,0,70.0,60.0,3.0,0,1,1,0.0,1,0,1,0,0,0,0,1400.0,1200.0,1400.0,7.244941546337007,7.090909822079984,7.244941546337007,4.618937644341801,1.7261426147810328,1400.0,1,0.8571428571428571,1,0,0,0,0
1,47.0,1,9,3, ,3,5,1, ,2,25,2,48.0,,48.0,,2000.0,2000.0,2334.0,2000.0,,,,7.601402334583733,7.601402334583733,7.755767170102998,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,47.0,45_54,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,2000.0,2000.0,2334.0,7.601402334583733,7.601402334583733,7.755767170102998,11.229792147806004,2.503874954281234,0.0,0,1.0,1,0,0,0,0
1,38.0,1,5,4, ,2, ,3,2,1,1,2,66.0,,66.0,,1680.0,1680.0,1680.0,,1680.0,,,7.427144133408616,7.427144133408616,7.427144133408616,6,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,38.0,35_44,0,0,1,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,Secundaria incompleta,1,0,0,0,0,0,0,0,1,0,1,1,0,0,66.0,66.0,0.0,0,1,1,,0,0,0,0,0,0,0,1680.0,1680.0,1680.0,7.427144133408616,7.427144133408616,7.427144133408616,5.878647910980474,1.9284221080649775,1680.0,1,1.0,1,0,0,0,0
