ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas,whoraT_missing_flag,C318_T_missing_flag,C208_outlier_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,INGTOT_log,INGTOTP_log,INGTRABW_log,I339_1_log,I342_log,I345_1_log,I348_log,C208_minmax,C318_T_minmax,C328_T_minmax,whoraT_minmax,C331_minmax,INGTOT_minmax,INGTOTP_minmax,ingtrabw_minmax,I339_1_minmax,I342_minmax,I345_1_minmax,I348_minmax,INGTOT_log_minmax,INGTOTP_log_minmax,INGTRABW_log_minmax
2024,4,18409,1,48,1,1,202401184091004000,1,2,2,1,2, ,2,53.0,2,2,13.0,9.0,1970,1, , , , , , , , , , , , , , , ,5322,8690,2, ,3,2,1,1,0,9,9,9,9,9,9,54.0,,54.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,, ,1200.0, ,,, , , ,1200.0,1200.0,1200.0,1,,,393.9257540522,,53.0,1.0,2.0,0,0,0,0,0,0,0,7.090909822079984,7.090909822079984,7.090909822079984,,7.090909822079984,,,0.5,0.4821428571428571,,0.4727272727272727,,0.02992724454334075,0.02992724454334075,0.02992724454334075,,0.029975749393734843,,,0.619369072861184,0.619369072861184,0.619369072861184
2024,4,18442,1,55,1,1,202401184421004992,1,1,1,1,2, ,2,71.0,1,1,28.0,7.0,1952,1, , , , , , , , , , , , , , , ,5213,4782,2, ,2,2,1,1,10,8,8,10,9,8,0,53.0,,53.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,1920.0, ,,, , , ,1920.0,1920.0,1920.0,1,,,393.393648447917,,71.0,1.0,2.0,0,0,0,0,0,0,0,7.560601162768557,7.560601162768557,7.560601162768557,,7.560601162768557,,,0.7307692307692307,0.4732142857142857,,0.4636363636363636,,0.047928594644598345,0.047928594644598345,0.047928594644598345,,0.047976199404985126,,,0.6703650238072355,0.6703650238072355,0.6703650238072355
2024,4,18442,1,56,1,1,202401184421004992,1,1,1,1,2, ,1,73.0,1,1,5.0,9.0,1950,1, , , , , , , , , , , , , , , ,3118,7110,2, ,2,2,1,1,0,3,3,2,0,2,0,10.0,,10.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,10,3, ,2,2,2,2,2,2,10,7,1,, ,850.0, ,,, , , ,850.0,850.0,850.0,1,,,462.951438358495,,73.0,1.0,2.0,0,0,0,0,0,0,0,6.746412128573375,6.746412128573375,6.746412128573375,,6.746412128573375,,,0.7564102564102564,0.08928571428571427,,0.07272727272727272,,0.021176588244118305,0.021176588244118305,0.021176588244118305,,0.021225530638265953,,,0.5819658125555202,0.5819658125555202,0.5819658125555202
2024,4,17879,1,50,1,1,202304178791004992,1,2,3,1,2, ,2,54.0,2,2,26.0,7.0,1969,1, , , , , , , , , , , , , , , ,4120,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2000.0, ,, ,,, , ,50,2000.0,2000.0,2050.0,1,,,324.279691839529,,54.0,1.0,2.0,0,0,0,0,0,0,0,7.601402334583733,7.601402334583733,7.62608275807238,7.601402334583733,,,,0.5128205128205128,0.3571428571428571,,0.34545454545454546,,0.04992874465584919,0.04992874465584919,0.05117883841288097,0.061267914137305216,,,,0.6747949427267068,0.6747949427267068,0.6774745783863928
2024,4,17879,1,51,1,1,202304178791004992,1,1,1,1,2, ,1,69.0,1,1,3.0,9.0,1954,1, , , , , , , , , , , , , , , ,9549,4789,2, ,3,2,1,1,1,1,1,1,1,1,1,7.0,,7.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,, ,1000.0, ,,, , , ,1000.0,1000.0,1000.0,1,,,381.61711649352,,69.0,1.0,2.0,0,0,0,0,0,0,0,6.90875477931522,6.90875477931522,6.90875477931522,,6.90875477931522,,,0.7051282051282051,0.0625,,0.04545454545454545,,0.02492686951521364,0.02492686951521364,0.02492686951521364,,0.024975624390609765,,,0.5995918940616136,0.5995918940616136,0.5995918940616136
2024,4,17879,1,51,1,1,202304178791004992,1,3,3,1,2, ,2,18.0,3,2,17.0,9.0,2005,1, , , , , , , , , , , , , , , ,5241,5610,3,5,1, ,1,15,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,1200,15, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200.0,450,, ,,, , , ,1650.0,1650.0,1650.0,1,,,380.769888449465,,18.0,1.0,2.0,0,0,0,0,0,0,0,7.409136443920128,7.409136443920128,7.409136443920128,7.090909822079984,,,,0.051282051282051266,0.42857142857142855,,0.41818181818181815,,0.04117808835662675,0.04117808835662675,0.04117808835662675,0.03623505851430002,,,,0.653919995544359,0.653919995544359,0.653919995544359
2024,4,17879,1,51,1,1,202304178791004992,1,4,3,1,2, ,1,25.0,4,4,12.0,2.0,1999,1, , , , , , , , , , , , , , , ,8343,311,3,5,1, ,2,28,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,1800.0, ,, ,,, , ,450,1800.0,1800.0,2250.0,1,,,407.799859838317,,25.0,1.0,2.0,0,0,0,0,0,0,0,7.496097345175956,7.496097345175956,7.719129840906732,7.496097345175956,,,,0.141025641025641,0.42857142857142855,,0.41818181818181815,,0.04492836962772208,0.04492836962772208,0.056179213441008076,0.05500970023155392,,,,0.6633616298060538,0.6633616298060538,0.6875770096233357
2024,4,17879,1,52,1,1,202304178791004992,1,1,1,1,2, ,2,44.0,1,2,20.0,3.0,1980,1, , , , , , , , , , , , , , , ,2221,8610,3,2, , ,5,9998,0,12,0,12,0,12,0,36.0,,36.0,1,,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2500.0, ,, ,,, , ,50,2500.0,2500.0,2550.0,1,,,430.058649230244,,44.0,1.0,2.0,0,0,0,0,0,0,0,7.824445930877619,7.824445930877619,7.844240718141811,7.824445930877619,,,,0.3846153846153846,0.3214285714285714,,0.3090909090909091,,0.06242968222616697,0.06242968222616697,0.06367977598319874,0.07691344890168346,,,,0.6990115277690434,0.6990115277690434,0.7011607136553158
2024,4,17902,1,63,1,1,202401179021006016,1,3,3,1,2, ,1,40.0,3,3,21.0,9.0,1983,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,12,12,12,12,12,12,12,84.0,,84.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1304.0, ,,, , , ,1304.0,1304.0,1304.0,1,,,498.872868475,,40.0,1.0,2.0,0,0,0,0,0,0,0,7.173958319756794,7.173958319756794,7.173958319756794,,7.173958319756794,,,0.33333333333333326,0.75,,0.7454545454545454,,0.03252743955796685,0.03252743955796685,0.03252743955796685,,0.032575814395359885,,,0.6283859244545328,0.6283859244545328,0.6283859244545328
2024,4,17902,1,63,1,1,202401179021006016,1,4,3,1,2, ,2,30.0,4,4,13.0,7.0,1993,1, , , , , , , , , , , , , , , ,5131,5610,3,5,1, ,1,5,0,0,8,8,0,0,0,16.0,,40.0,2,40.0,2, ,2,1,2,80,13, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,346.0,390,, ,,, , , ,736.0,736.0,736.0,1,,,526.102662318318,,30.0,1.0,2.0,0,0,0,0,0,0,0,6.602587892189336,6.602587892189336,6.602587892189336,5.849324779946859,,,,0.2051282051282051,0.14285714285714285,,0.34545454545454546,0.34545454545454546,0.018326374478085855,0.018326374478085855,0.018326374478085855,0.009512485136741975,,,,0.5663503368843243,0.5663503368843243,0.5663503368843243
2024,4,17902,1,63,1,1,202404179021006016,1,5,3,1,2, ,2,48.0,5,5,31.0,10.0,1975,1, , , , , , , , , , , , , , , ,5211,1071,3,5,1, ,3,100,8,8,8,8,8,0,8,48.0,13.0,61.0,1,,2, ,2,2,4,1025, , , , , ,750,50, , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025.0, ,, ,,750.0, ,50,255,1825.0,1025.0,2080.0,1,,,396.700332659051,,48.0,1.0,2.0,0,0,0,0,0,0,0,7.509883061154913,6.933423025730715,7.640603826393634,6.933423025730715,,,6.621405651764134,0.4358974358974359,0.42857142857142855,0.12941176470588237,0.5363636363636364,,0.04555341650623797,0.02555191639372953,0.05192889466710003,0.03075912134676763,,,0.0412405513561583,0.6648583908380722,0.6022702076159693,0.6790511790678303
2024,4,17902,1,63,1,1,202404179021006016,1,2,2,1,2, ,1,78.0,2,2,1.0,7.0,1945,1, , , , , , , , , , , , , , , ,9333,5224,2, ,3,2,1,1,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1,, ,1000.0, ,,, , , ,1000.0,1000.0,1000.0,1,,,466.842793030289,,78.0,1.0,2.0,0,0,0,0,0,0,0,6.90875477931522,6.90875477931522,6.90875477931522,,6.90875477931522,,,0.8205128205128205,0.3571428571428571,,0.34545454545454546,,0.02492686951521364,0.02492686951521364,0.02492686951521364,,0.024975624390609765,,,0.5995918940616136,0.5995918940616136,0.5995918940616136
2024,4,17902,1,67,1,1,202401179021006016,1,1,1,1,2, ,1,30.0,1,1,14.0,2.0,1994,1, , , , , , , , , , , , , , , ,8322,8411,3,2, , ,5,9998,12,12,0,12,12,12,12,72.0,14.0,86.0,1,,1,1,1,2,4,2000, , , , , ,500, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,2000.0, ,, ,,500.0, , , ,2500.0,2000.0,2500.0,1,,,498.872868475,,30.0,1.0,1.0,1,0,0,0,0,0,0,7.824445930877619,7.601402334583733,7.824445930877619,7.601402334583733,,,6.2166061010848646,0.2051282051282051,0.6428571428571428,0.1411764705882353,0.7636363636363636,,0.06242968222616697,0.04992874465584919,0.06242968222616697,0.061267914137305216,,,0.02734548688305914,0.6990115277690434,0.6747949427267068,0.6990115277690434
2024,4,17902,1,67,1,1,202401179021006016,1,2,2,1,2, ,2,31.0,2,2,31.0,1.0,1993,1, , , , , , , , , , , , , , , ,4212,9200,3,5,1, ,5,520,8,0,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,1025,100, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025.0,100,, ,,, , ,255,1125.0,1125.0,1380.0,1,,,526.102662318318,,31.0,1.0,2.0,0,0,0,0,0,0,0,7.026426808699636,7.026426808699636,7.2305631534092925,6.933423025730715,,,,0.21794871794871792,0.42857142857142855,,0.41818181818181815,,0.028052103907793082,0.028052103907793082,0.03442758206865515,0.03075912134676763,,,,0.6123679376425167,0.6123679376425167,0.6345316994990979
2024,4,18549,1,46,1,1,202304185491004000,1,1,1,1,2, ,2,56.0,1,1,2.0,10.0,1967,1, , , , , , , , , , , , , , , ,5120,5630,2, ,3,2,1,2,3,3,3,3,3,3,3,21.0,,21.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1,, ,65.0, ,,, , , ,65.0,65.0,65.0,1,,,349.812157849362,,56.0,1.0,2.0,0,0,0,0,0,0,0,4.189654742026425,4.189654742026425,4.189654742026425,,4.189654742026425,,,0.5384615384615384,0.1875,,0.1727272727272727,,0.0015501162587194038,0.0015501162587194038,0.0015501162587194038,,0.001600040001000025,,,0.30437015989954774,0.30437015989954774,0.30437015989954774
2024,4,18549,1,46,1,1,202304185491004000,1,3,3,1,2, ,2,37.0,3,1,14.0,12.0,1986,1, , , , , , , , , , , , , , , ,4222,7830,3,4,1, ,1,15,0,5,5,5,5,5,5,30.0,5.0,35.0,1,,1,1,1,2,4,1025, , , , , ,1000, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025.0, ,, ,,1000.0, , , ,2025.0,1025.0,2025.0,1,,,463.919720768266,,37.0,1.0,1.0,1,0,0,0,0,0,0,7.613818684808629,6.933423025730715,7.613818684808629,6.933423025730715,,,6.90875477931522,0.2948717948717948,0.26785714285714285,0.03529411764705882,0.3,,0.05055379153436508,0.02555191639372953,0.05055379153436508,0.03075912134676763,,,0.05513561582925745,0.6761430271646048,0.6022702076159693,0.6761430271646048
2024,4,18486,1,12,1,1,202401184861000992,1,2,3,1,2, ,2,30.0,2,2,10.0,9.0,1993,1, , , , , , , , , , , , , , , ,3322,6120,3,5,1, ,4,150,0,8,8,8,8,8,0,40.0,8.0,48.0,1,,2, ,2,2,4,1250, , , , , ,600, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1250.0, ,, ,,600.0, , ,312,1850.0,1250.0,2162.0,1,,,457.367895868504,,30.0,1.0,2.0,0,0,0,0,0,0,0,7.523481312573497,7.131698510466912,7.679251425953058,7.131698510466912,,,6.398594934535208,0.2051282051282051,0.3571428571428571,0.07058823529411765,0.41818181818181815,,0.04617846338475386,0.031177338300372528,0.053979048428632145,0.03779961199073784,,,0.0329035126722988,0.6663347982193059,0.6237976364133333,0.6832472774851989
2024,4,17515,1,1,1,1,202401175151000000,1,1,1,1,2, ,1,58.0,1,1,18.0,10.0,1965,1, , , , , , , , , , , , , , , ,7129,5210,3,5,1, ,2,25,0,9,9,9,9,9,5,50.0,,50.0,1,,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1,1200.0, ,, ,,, , ,300,1200.0,1200.0,1500.0,1,,,431.62835844226,,58.0,1.0,2.0,0,0,0,0,0,0,0,7.090909822079984,7.090909822079984,7.313886831633462,7.090909822079984,,,,0.5641025641025641,0.4464285714285714,,0.43636363636363634,,0.02992724454334075,0.02992724454334075,0.037427807085531416,0.03623505851430002,,,,0.619369072861184,0.619369072861184,0.643578428359662
2024,4,17515,1,1,1,1,202401175151000000,1,3,3,1,2, ,1,19.0,3,3,28.0,5.0,2004,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,2,0,9,9,9,9,9,5,50.0,,50.0,1,,2, ,2,1,2,350, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,1516.0, ,, ,,, , , ,1516.0,1516.0,1516.0,1,,,406.873791028073,,19.0,1.0,2.0,0,0,0,0,0,0,0,7.324489979348532,7.324489979348532,7.324489979348532,7.324489979348532,,,,0.0641025641025641,0.4464285714285714,,0.43636363636363634,,0.037827837087781584,0.037827837087781584,0.037827837087781584,0.04612303648538707,,,,0.6447296473707657,0.6447296473707657,0.6447296473707657
2024,4,17515,1,2,1,1,202401175151000000,1,2,2,1,2, ,2,43.0,2,2,24.0,5.0,1980,1, , , , , , , , , , , , , , , ,4120,8510,3,5,1, ,1,10,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1025.0, ,, ,,, , , ,1025.0,1025.0,1025.0,1,,,486.418194515911,,43.0,1.0,2.0,0,0,0,0,0,0,0,6.933423025730715,6.933423025730715,6.933423025730715,6.933423025730715,,,,0.3717948717948717,0.3571428571428571,,0.34545454545454546,,0.02555191639372953,0.02555191639372953,0.02555191639372953,0.03075912134676763,,,,0.6022702076159693,0.6022702076159693,0.6022702076159693
2024,4,17515,1,2,1,1,202401175151000000,1,3,3,1,2, ,2,20.0,3,3,4.0,4.0,2004,1, , , , , , , , , , , , , , , ,2342,8510,3,5,1, ,1,12,0,4,4,4,4,4,0,20.0,,20.0,1,,1,1,1,2,4,500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,500.0, ,, ,,, , , ,500.0,500.0,500.0,1,,,430.670100455193,,20.0,1.0,1.0,1,0,0,0,0,0,0,6.2166061010848646,6.2166061010848646,6.2166061010848646,6.2166061010848646,,,,0.0769230769230769,0.17857142857142855,,0.16363636363636364,,0.012425931944895868,0.012425931944895868,0.012425931944895868,0.014331309844170475,,,,0.5244430101357058,0.5244430101357058,0.5244430101357058
2024,4,17515,1,3,1,1,202401175151000000,1,1,1,1,2, ,1,28.0,1,1,6.0,3.0,1996,1, , , , , , , , , , , , , , , ,8332,4630,3,5,1, ,2,50,0,12,12,12,12,12,10,70.0,,70.0,1,,2, ,2,2,4,1300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1300.0, ,, ,,, , ,300,1300.0,1300.0,1600.0,1,,,461.242372177469,,28.0,1.0,2.0,0,0,0,0,0,0,0,7.170888478512505,7.170888478512505,7.378383712996714,7.170888478512505,,,,0.1794871794871795,0.625,,0.6181818181818182,,0.03242743205740431,0.03242743205740431,0.03992799459959497,0.039364165467175666,,,,0.6280526215810405,0.6280526215810405,0.6505810692713548
2024,4,17515,1,3,1,1,202404175151000000,1,2,7,1,2, ,2,29.0,2,2,2.0,9.0,1994,1, , , , , , , , , , , , , , , ,4321,4923,3,5,1, ,2,40,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,1300, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1300.0, ,, ,,, , ,300,1300.0,1300.0,1600.0,1,,,486.418194515911,,29.0,1.0,2.0,0,0,0,0,0,0,0,7.170888478512505,7.170888478512505,7.378383712996714,7.170888478512505,,,,0.19230769230769232,0.3571428571428571,,0.34545454545454546,,0.03242743205740431,0.03242743205740431,0.03992799459959497,0.039364165467175666,,,,0.6280526215810405,0.6280526215810405,0.6505810692713548
2024,4,17666,1,51,1,1,202301176661004992,1,1,1,1,2, ,1,52.0,1,1,19.0,4.0,1971,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4711,4, ,3,2,1,4,3,3,3,3,3,3,3,21.0,,21.0,1,,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,1,, ,, ,,, , , ,,,,1,,,355.468343273408,,52.0,1.0,2.0,0,0,0,0,0,0,0,,,,,,,,0.4871794871794871,0.1875,,0.1727272727272727,,,,,,,,,,,
2024,4,17666,1,51,1,1,202301176661004992,1,2,2,1,2, ,2,51.0,2,2,14.0,4.0,1973,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,4,12,12,12,12,12,12,12,84.0,18.0,102.0,1,,2, ,2,2, , , , , , , ,200,50, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1485.0,346,,200.0, ,50, ,2081.0,1831.0,2081.0,1,,,302.059734307977,,51.0,1.0,2.0,0,0,0,0,0,0,0,7.641084249174914,7.513163545234075,7.641084249174914,,7.303843225277705,,5.303304908059076,0.47435897435897434,0.75,0.18823529411764706,0.9090909090909091,,0.05195389654224067,0.045703427757081784,0.05195389654224067,,0.037100927523188075,,0.01067140951534015,0.6791033401669717,0.6652145639046971,0.6791033401669717
2024,4,17666,1,51,1,1,202301176661004992,1,4,3,1,2, ,2,16.0,4,4,8.0,3.0,2008,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4711,4, ,3,2,1,4,0,3,3,3,3,3,2,17.0,,17.0,1,,1,1,1, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,, ,, ,,, , , ,,,,1,,,354.679168112812,,16.0,1.0,1.0,1,0,0,0,0,0,0,,,,,,,,0.025641025641025633,0.15178571428571427,,0.13636363636363635,,,,,,,,,,,
2024,4,17699,1,61,1,1,202301176991006016,1,1,1,1,2, ,1,38.0,1,1,5.0,10.0,1985,1, , , , , , , , , , , , , , , ,8332,7830,3,4,1, ,4,150,0,8,8,8,8,0,0,32.0,18.0,70.0,2,70.0,1,1,1,2,4,2000,180, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,3, ,5,2,2,2,2,2,2,1,1,1,2000.0,779,, ,,, , , ,2779.0,2779.0,2779.0,1,,,398.134426821307,,38.0,1.0,1.0,1,0,0,0,0,0,0,7.930206206684683,7.930206206684683,7.930206206684683,7.601402334583733,,,,0.3076923076923077,0.2857142857142857,0.18823529411764706,0.6181818181818182,0.6181818181818182,0.06940520539040428,0.06940520539040428,0.06940520539040428,0.061267914137305216,,,,0.7104942726482468,0.7104942726482468,0.7104942726482468
2024,4,17699,1,61,1,1,202301176991006016,1,2,2,1,2, ,2,40.0,2,2,19.0,9.0,1983,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,2,12,12,12,12,12,12,12,84.0,,84.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1022.0,346,,, , , ,1368.0,1368.0,1368.0,1,,,419.865651446555,,40.0,1.0,2.0,0,0,0,0,0,0,0,7.221835825288449,7.221835825288449,7.221835825288449,,6.930494765951626,,,0.33333333333333326,0.75,,0.7454545454545454,,0.03412755956696752,0.03412755956696752,0.03412755956696752,,0.025525638140953523,,,0.6335841444598924,0.6335841444598924,0.6335841444598924
2024,4,17699,1,64,1,1,202301176991006016,1,1,1,1,2, ,1,59.0,1,2,2.0,9.0,1964,1, , , , , , , , , , , , , , , ,5213,4789,2, ,2,1,1,1,0,10,10,10,0,10,10,50.0,4.0,54.0,1,,1,1,1,2, , , , , , , ,500, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,2331.0, ,,500.0, , , ,2831.0,2331.0,2831.0,1,,,372.572251497551,,59.0,1.0,1.0,1,0,0,0,0,0,0,7.94873845481361,7.754481547470383,7.94873845481361,,7.754481547470383,,6.2166061010848646,0.5769230769230769,0.4464285714285714,0.023529411764705882,0.4727272727272727,,0.07070530289771731,0.05820436532739955,0.07070530289771731,,0.058251456286407155,,0.02734548688305914,0.7125063804616831,0.6914152619767561,0.7125063804616831
2024,4,17699,1,64,1,1,202301176991006016,1,2,2,1,2, ,2,45.0,2,2,17.0,3.0,1979,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,2000,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,7,1,2000.0,260,, ,,, , ,42,2260.0,2260.0,2302.0,1,,,316.593804842181,,45.0,1.0,2.0,0,0,0,0,0,0,0,7.72356247227797,7.72356247227797,7.741967899820685,7.601402334583733,,,,0.39743589743589736,0.42857142857142855,,0.41818181818181815,,0.056429232192414434,0.056429232192414434,0.05747931094832112,0.061267914137305216,,,,0.6880582751532434,0.6880582751532434,0.690056613633858
2024,4,17699,1,66,1,1,202301176991006016,1,1,1,1,2, ,2,43.0,1,1,18.0,2.0,1981,1, , , , , , , , , , , , , , , ,9411,5630,2, ,3,2,1,1,12,12,12,12,12,12,12,84.0,,84.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,939.0,43,,, , , ,982.0,982.0,982.0,1,,,419.865651446555,,43.0,1.0,2.0,0,0,0,0,0,0,0,6.890609120147166,6.890609120147166,6.890609120147166,,6.84587987526405,,,0.3717948717948717,0.75,,0.7454545454545454,,0.024476835762682198,0.024476835762682198,0.024476835762682198,,0.023450586264656615,,,0.5976217594973672,0.5976217594973672,0.5976217594973672
