ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas
2024,10,2255302,1,14,1,1,20241022553021001728,1,1,1,1,2, ,1,38,1,1,8,9,1986,1, , , , , , , , , , , , , , , ,8153,1410,3,5,1, ,1,10,0,8,0,8,8,8,0,32, ,32,1, ,1,1,1,1,2,300, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299, , , , , , , , ,1299,1299,1299,1,1814.15752303277,,,,38.0,1.0,1.0,1
2024,10,2255302,1,17,1,1,20241022553021001728,1,1,1,1,2, ,1,45,1,1,29,7,1979,1, , , , , , , , , , , , , , , ,3314,2511,3,5,1, ,1,6,0,8,8,8,8,8,0,40,11,51,1, ,1,1,1,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,542,1500,1500,2042,1,1433.9973316498,,,,45.0,1.0,1.0,1
2024,10,2255302,1,17,1,1,20241022553021001728,1,2,2,1,2, ,2,49,2,2,10,4,1975,1, , , , , , , , , , , , , , , ,5212,4719,2, ,2,2,1,3,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,900, , , , , , ,900,900,900,1,1350.12461127401,,,,49.0,1.0,2.0,0
2024,10,2255302,1,17,1,1,20241022553021001728,1,3,3,1,2, ,1,22,3,3,15,3,2002,1, , , , , , , , , , , , , , , ,3513,6512,3,5,1, ,5,5000,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,3400, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3400, , , , , , , ,283,3400,3400,3683,1,1486.66086026947,,,,22.0,1.0,1.0,1
2024,10,2261602,1,26,1,1,20241022616021000192,1,1,1,1,2, ,1,56,1,2,31,12,1967,1, , , , , , , , , , , , , , , ,8322,4923,2, ,3,2,1,1,0,7,9,8,0,0,0,24, ,28,2,28,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , ,903, , , , , , ,903,903,903,1,1224.94917112341,,,,56.0,1.0,1.0,1
2024,10,2261602,1,29,1,1,20241022616021000192,1,1,1,1,2, ,1,69,1,1,16,1,1955,1, , , , , , , , , , , , , , , ,9533,4789,2, ,3,2,1,1,0,7,0,8,6,7,0,28, ,28,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,347, , , , , , ,347,347,347,1,1224.94917112341,,,,69.0,1.0,1.0,1
2024,10,28189,1,124,1,1,202410281891012000,1,1,1,1,2, ,1,69,1,1,1,11,1954,1, , , , , , , , , , , , , , , ,7126,4330,1, ,2,2,1,2,8,10,10,10,10,10,10,68, ,68,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , ,1825, , , , , , ,1825,1825,1825,1,1851.56087063272,,,,69.0,1.0,2.0,0
2024,10,28189,1,128,1,1,202410281891012000,1,3,3,1,2, ,1,22,3,3,19,10,2001,1, , , , , , , , , , , , , , , ,9621,4923,3,5,1, ,1,10,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,3,650, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1,1300, , , , , , , , ,1300,1300,1300,1,1919.55941341204,,,,22.0,1.0,2.0,0
2024,10,1966102,1,68,1,1,20241019661020999680,1,1,1,1,2, ,2,63,1,1,18,6,1961,1, , , , , , , , , , , , , , , ,2330,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,83,3000,3000,3083,1,1407.14722731089,,,,63.0,1.0,2.0,0
2024,10,1966102,1,68,1,1,20241019661020999680,1,2,3,1,2, ,1,31,2,1,13,6,1993,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,8,8,8,0,8,8,40, ,40,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,690, , , , , , ,690,690,690,1,1890.77860452591,,,,31.0,1.0,2.0,0
2024,10,1966102,1,71,1,1,20241019661020999680,1,1,1,1,2, ,1,43,1,1,1,11,1980,1, , , , , , , , , , , , , , , ,7411,4330,3,5,1, ,1,6,0,1,8,8,5,1,5,28,7,35,1, ,1,1,1,2,3,1200, , , , , ,1500, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2400, , , , ,1500, , ,83,3900,2400,3983,1,1890.77860452591,,,,43.0,1.0,1.0,1
2024,10,1993602,1,35,1,1,20241019936021000192,1,2,3,1,2, ,1,28,2,2,12,2,1996,1, , , , , , , , , , , , , , , ,4222,8220,3,5,1, ,4,400,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,1,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , ,170,1200,1200,1370,1,1476.53253077087,,,,28.0,1.0,2.0,0
2024,10,1993602,1,35,1,1,20241019936021000192,1,3,3,1,2, ,1,23,3,3,25,10,2000,1, , , , , , , , , , , , , , , ,4417,2819,3,5,1, ,2,25,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,1209.98485222059,,,,23.0,1.0,2.0,0
2024,10,1993602,1,35,1,1,20241019936021000192,1,4,3,1,2, ,1,21,4,4,16,5,2003,1, , , , , , , , , , , , , , , ,4222,8220,3,5,1, ,3,60,8,8,8,8,0,8,8,48, ,48,1, ,2, ,2,2,4,1350, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1350, , , , , , , ,170,1350,1350,1520,1,1209.98485222059,,,,21.0,1.0,2.0,0
2024,10,1993602,1,36,1,1,20241019936021000192,1,1,1,1,2, ,1,59,1,1,13,10,1964,1, , , , , , , , , , , , , , , ,7111,4100,2, ,2,2,1,1,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2500, , , , , , ,2500,2500,2500,1,1167.1223046166,,,,59.0,1.0,2.0,0
2024,10,1993602,1,36,1,1,20241019936021000192,1,2,2,1,2, ,2,51,2,2,19,12,1972,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,8,8,8,8,8,2,42, ,42,1, ,2, ,2,2,4,1100,425, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1100,508, , , , , , , ,1608,1608,1608,1,1098.85877264277,,,,51.0,1.0,2.0,0
2024,10,1993602,1,36,1,1,20241019936021000192,1,3,3,1,2, ,1,25,3,3,23,9,1999,1, , , , , , , , , , , , , , , ,7322,3100,3,5,2,2,1,5,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,1100, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1100, , , , , , , , ,1100,1100,1100,1,1476.53253077087,,,,25.0,1.0,2.0,0
2024,10,1993602,1,36,1,1,20241019936021000192,1,4,3,1,2, ,2,27,4,4,23,7,1997,1, , , , , , , , , , , , , , , ,4221,7911,3,5,2,1,1,15,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,1250, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1250, , , , , , , ,84,1250,1250,1334,1,1324.88356031833,,,,27.0,1.0,2.0,0
2024,10,1993602,1,38,1,1,20241019936021000192,1,1,1,1,2, ,1,58,1,1,17,10,1965,1, , , , , , , , , , , , , , , ,4222,8220,3,5,2,1,2,25,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,84,1500,1500,1584,1,1167.1223046166,,,,58.0,1.0,2.0,0
2024,10,1993602,1,38,1,1,20241019936021000192,1,2,2,1,2, ,2,53,2,2,9,4,1971,1, , , , , , , , , , , , , , , ,5120,5630,2, ,3,2,1,1,0,4,4,4,4,4,0,20, ,20,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,316,30, , , , , ,346,346,346,1,1098.85877264277,,,,53.0,1.0,1.0,1
2024,10,1993602,1,38,1,1,20241019936021000192,1,3,3,1,2, ,1,21,3,3,30,4,2003,1, , , , , , , , , , , , , , , ,3432,1410,3,5,2,1,2,30,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,1209.98485222059,,,,21.0,1.0,2.0,0
2024,10,2548602,1,15,1,1,20241025486021001216,1,1,1,1,2, ,2,66,1,1,3,3,1958,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,1,0,5,5,5,5,5,0,25, ,25,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , ,200, , , , , , ,200,200,200,1,1895.32944221638,,,,66.0,1.0,2.0,0
2024,10,2548602,1,16,1,1,20241025486021001216,1,2,3,1,2, ,2,28,2,2,9,1,1996,1, , , , , , , , , , , , , , , ,3314,5610,3,5,1, ,3,80,0,0,10,10,10,10,10,50, ,60,2,60,2, ,2,2,4,3500,100, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,3500,433, , , , , , ,624,3933,3933,4557,1,2285.18066369947,,,,28.0,1.0,2.0,0
2024,10,2548602,1,18,1,1,20241025486021001216,1,2,7,1,2, ,2,62,2,4,18,2,1962,1, , , , , , , , , , , , , , , ,2221,8610,3,2, , ,5,9998,0,5,8,13,8,0,0,34, ,36,2,36,2, ,2,2,4,4000,100, , , , , , , , , , , , , ,1,3,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000,433, , , , , , ,83,4433,4433,4516,1,1895.32944221638,,,,62.0,1.0,2.0,0
2024,10,2548602,1,18,1,1,20241025486021001216,1,4,8,1,2, ,1,28,4,4,28,9,1996,1, , , , , , , , , , , , , , , ,4417,8610,3,2, , ,5,9998,0,7,7,7,7,7,0,35,2,37,1, ,2, ,2,2,4,2500, , , , , ,150, , , , , , , , ,1,3,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2500, , , , ,150, , ,25,2650,2500,2675,1,2546.7472687412,,,,28.0,1.0,2.0,0
2024,10,2716001,1,47,1,1,20241027160011001856,1,1,1,1,2, ,2,51,1,1,30,11,1972,1, , , , , , , , , , , , , , , ,2149,7120,2, ,2,2,1,1,0,8,8,6,6,8,2,38, ,38,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,4500, , , , , , ,4500,4500,4500,1,1439.86267781481,,,,51.0,1.0,2.0,0
2024,10,2716001,1,47,1,1,20241027160011001856,1,2,2,1,2, ,1,54,2,2,11,1,1970,1, , , , , , , , , , , , , , , ,2421,1392,1, ,1, ,1,7,0,10,10,10,10,10,12,62, ,62,1, ,2, ,2,2, , , ,10000, , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , ,10000, , , , , , ,10000,10000,10000,1,1529.31012492263,,,,54.0,1.0,2.0,0
2024,10,2716001,1,48,1,1,20241027160011001856,1,1,1,1,2, ,1,56,1,2,27,9,1968,1, , , , , , , , , , , , , , , ,3314,4330,1, ,1, ,1,6,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , ,5000, , , , , , , , , , , , ,2,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1, , ,5000, , , , , , ,5000,5000,5000,1,1529.31012492263,,,,56.0,1.0,2.0,0
2024,10,2716001,1,48,1,1,20241027160011001856,1,2,7,1,2, ,2,58,2,2,16,8,1966,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,0,6,6,6,6,4,8,36, ,36,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,650,200, , , , , ,850,850,850,1,1439.86267781481,,,,58.0,1.0,2.0,0
2024,10,29188,1,105,1,1,202410291881009984,1,1,1,1,2, ,1,49,1,1,5,12,1974,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,9,9,9,9,9,9,54, ,54,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,5, ,2,2,2,2,2,2,10,7,1, , ,1700, , , , , , ,1700,1700,1700,1,2407.03652034836,,,,49.0,1.0,2.0,0
2024,10,29188,1,105,1,1,202410291881009984,1,2,2,1,2, ,2,45,2,2,5,11,1978,1, , , , , , , , , , , , , , , ,7391,3290,2, ,3,2,1,2,0,0,0,3,3,3,3,12, ,12,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,43, , , , , , ,43,43,43,1,2266.25194805544,,,,45.0,1.0,2.0,0
2024,10,29188,1,105,1,1,202410291881009984,1,3,3,1,2, ,1,22,3,3,2,9,2002,1, , , , , , , , , , , , , , , ,5230,4711,3,5,1, ,5,1500,8,8,8,8,8,0,8,48, ,48,1, ,2, ,2,2,3,513, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1026, , , , , , , ,255,1026,1026,1281,1,2495.43489730497,,,,22.0,1.0,2.0,0
2024,10,29188,1,105,1,1,202410291881009984,1,4,3,1,2, ,1,17,4,4,15,11,2006,1, , , , , , , , , , , , , , , ,4321,4751,3,5,2,2,1,5,0,9,9,9,9,9,8,53, ,53,1, ,2, ,2,2,2,150, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,650, , , , , , , , ,650,650,650,1,2495.43489730497,,,,17.0,1.0,2.0,0
2024,10,29188,1,107,1,1,202410291881009984,1,1,1,1,2, ,1,70,1,1,30,5,1954,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,1,0,7,7,7,7,7,0,35, ,35,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,1, , ,1170,210, , , , , ,1380,1380,1380,1,2407.03652034836,,,,70.0,1.0,2.0,0
2024,10,29188,1,107,1,1,202410291881009984,1,2,2,1,2, ,2,65,2,2,18,12,1958,1, , , , , , , , , , , , , , , ,5212,4721,2, ,3,2,1,1,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1030,20, , , , , ,1050,1050,1050,1,2266.25194805544,,,,65.0,1.0,2.0,0
2024,10,29200,1,36,1,1,202410292001003008,1,1,1,1,2, ,2,36,1,1,10,5,1988,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,5,5,5,5,5,0,25, ,25,1, ,1,2,2,1,3,300,50, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,3, ,2,2,2,2,2,2,1,9,1,600,217, , , , , , , ,817,817,817,1,1574.01833401741,,,,36.0,1.0,2.0,0
2024,10,29200,1,40,1,1,202410292001004000,1,1,1,1,2, ,1,40,1,2,27,1,1984,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,10,6,6,6,6,10,10,54, ,54,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1198, , , , , , ,1198,1198,1198,1,1754.18379683726,,,,40.0,1.0,2.0,0
2024,10,29200,1,40,1,1,202410292001004000,1,2,2,1,2, ,2,37,2,2,1,7,1987,1, , , , , , , , , , , , , , , ,9537,4789,2, ,3,2,1,1,7,0,7,7,7,7,7,42, ,42,1, ,1,2,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1, , ,173, , , , , , ,173,173,173,1,1574.01833401741,,,,37.0,1.0,2.0,0
2024,10,29200,1,134,1,1,202410292001012992,1,1,1,1,2, ,1,35,1,1,24,5,1989,1, , , , , , , , , , , , , , , ,8153,1410,3,5,3,2,1,4,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,2,600, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,2598, , , , , , , , ,2598,2598,2598,1,1754.18379683726,,,,35.0,1.0,2.0,0
2024,10,29200,1,134,1,1,202410292001012992,1,2,2,1,2, ,2,32,2,2,3,6,1992,1, , , , , , , , , , , , , , , ,7354,1410,3,5,3,2,1,4,0,4,4,0,4,4,0,16, ,16,1, ,1,2,2,2,2,150, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,650, , , , , , , , ,650,650,650,1,1574.01833401741,,,,32.0,1.0,2.0,0
2024,10,18062,1,83,1,1,202407180621008000,1,1,1,1,2, ,1,59,1,1,21,8,1965,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5,9998,0,15,15,15,15,15,15,90, ,90,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,9,3, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,58,3000,3000,3058,1,358.557719330104,,,,59.0,1.0,2.0,0
2024,10,18062,1,83,1,1,202407180621008000,1,2,2,1,2, ,2,51,2,2,25,1,1973,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,4,8,0,0,0,0,0,8,16, ,16,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,866,433, , , , , ,1299,1299,1299,1,337.586124287206,,,,51.0,1.0,2.0,0
2024,10,18062,1,83,1,1,202407180621008000,1,3,3,1,2, ,2,30,3,3,19,2,1994,1, , , , , , , , , , , , , , , ,4222,7830,3,4,1, ,4,200,0,8,8,8,8,8,5,45,10,55,1, ,2, ,2,2,4,1125, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,1125, , , , , , , ,255,1125,1125,1380,1,407.024376011511,,,,30.0,1.0,2.0,0
2024,10,18062,1,83,1,1,202407180621008000,1,4,3,1,2, ,1,22,4,4,13,11,2001,1, , , , , , , , , , , , , , , ,5414,8010,3,4,1, ,4,200,12,12,12,12,12,12,0,72,6,78,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , , ,1500,1500,1500,1,371.725745725258,,,,22.0,1.0,2.0,0
2024,10,18103,1,99,1,1,202407181031008992,1,1,1,1,2, ,1,49,1,1,5,7,1975,1, , , , , , , , , , , , , , , ,7231,4520,2, ,2,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,3,1,4,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,1, , ,1500, , , , , , ,1500,1500,1500,1,379.011229569838,,,,49.0,1.0,2.0,0
2024,10,18357,1,82,1,1,202307183571008000,1,2,3,1,2, ,1,43,2,2,14,1,1981,1, , , , , , , , , , , , , , , ,4412,5320,3,5,1, ,4,150,4,11,11,11,11,11,11,70, ,70,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,375,1500,1500,1875,1,388.864590181553,,,,43.0,1.0,2.0,0
2024,10,18357,1,83,1,1,202307183571008000,1,1,1,1,2, ,1,67,1,1,15,12,1956,1, , , , , , , , , , , , , , , ,5212,4721,2, ,3,2,1,2,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,619, , , , , , ,619,619,619,1,307.377268849971,,,,67.0,1.0,2.0,0
2024,10,18357,1,83,1,1,202307183571008000,1,2,2,1,2, ,2,64,2,2,29,12,1959,1, , , , , , , , , , , , , , , ,5223,4721,4, ,3,2,1,2,5,5,5,5,5,5,5,35, ,35,1, ,1,2,2, , , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,289.39915469932,,,,64.0,1.0,2.0,0
2024,10,18357,1,83,1,1,202307183571008000,1,3,5,1,2, ,2,18,3,3,16,6,2006,1, , , , , , , , , , , , , , , ,5414,8010,3,4,1, ,2,40,0,0,0,0,0,4,10,14, ,14,1, ,1,1,1,1,4,680, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,680, , , , , , , , ,680,680,680,1,362.011303486443,,,,18.0,1.0,1.0,1
2024,10,47251,1,6,1,1,202307472511000000,1,1,1,1,2, ,1,43,1,1,3,12,1980,1, , , , , , , , , , , , , , , ,8343,4390,3,5,1, ,2,25,0,8,8,8,6,6,11,47,5,52,1, ,2, ,2,1,2,420, , , , , ,500, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1819, , , , ,500, , , ,2319,1819,2319,1,423.238273626983,,,,43.0,1.0,2.0,0
2024,10,17866,1,109,1,1,202307178661009984,1,3,3,1,2, ,1,57,3,3,20,2,1967,1, , , , , , , , , , , , , , , ,3422,9311,3,5,1, ,5,9998,11,4,4,4,4,4,4,35,21,56,1, ,1,1,1,2,4,3000, , , ,1800, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,3000, , , ,1800, , , , ,4800,3000,4800,1,434.286796153436,,,,57.0,1.0,1.0,1
