C208,C318_T,whoraT,INGTOT,INGTOTP,ingtrabw,C207_bin,C361_1_bin,C361_5_bin,C364_1_bin,C364_2_bin,C375_1_bin,C375_2_bin,C375_3_bin,C375_4_bin,C375_5_bin,C375_6_bin,C335_bin,nivel_educativo_ord,tamano_empresa_ord,C203_parentesco_2.0,C203_parentesco_3.0,C203_parentesco_4.0,C203_parentesco_5.0,C203_parentesco_6.0,C203_parentesco_7.0,C203_parentesco_8.0,C203_parentesco_11.0,C310_cat_ocup_2.0,C310_cat_ocup_3.0,C310_cat_ocup_4.0,C310_cat_ocup_6.0,C310_cat_ocup_7.0,C310_cat_ocup_8.0,C311_tipo_entidad_2.0,C311_tipo_entidad_3.0,C311_tipo_entidad_4.0,C311_tipo_entidad_5.0,C312_registro_sunat_2.0,C312_registro_sunat_3.0,C313_contabilidad_2.0,seguro_salud_2,seguro_salud_3,seguro_salud_4,seguro_salud_5,seguro_salud_6,C376_lengua_2,C376_lengua_3,C376_lengua_5,C376_lengua_9,C376_lengua_10,C376_lengua_11,C376_lengua_12,C376_lengua_13,C376_lengua_14,C377_etnia_2,C377_etnia_3,C377_etnia_4,C377_etnia_5,C377_etnia_6,C377_etnia_7,C377_etnia_8,C377_etnia_9,target_subempleo_horas
60,45.0,45,1700.0,1700.0,1750.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
65,48.0,48,2000.0,2000.0,2050.0,1,1,0,0,1,0,0,0,0,0,0,0.0,9.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,64.0,64,2500.0,2500.0,3124.0,0,1,0,1,0,0,0,0,0,0,0,0.0,8.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,43.0,43,7000.0,7000.0,9332.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
52,40.0,40,3365.0,3365.0,4190.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20,6.0,6,602.0,602.0,602.0,1,0,1,0,0,0,0,0,0,0,0,0.0,10.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
63,27.0,27,1025.0,1025.0,1025.0,0,0,1,0,1,0,0,0,0,0,0,0.0,9.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39,30.0,30,1040.0,1040.0,1040.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
54,64.0,64,2708.0,2708.0,2758.0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,60.0,60,3000.0,3000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71,40.0,40,2000.0,2000.0,2066.0,1,1,0,0,1,0,0,0,0,0,0,0.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54,42.0,42,350.0,350.0,350.0,0,1,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,48.0,48,1700.0,1700.0,1826.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
40,35.0,35,200.0,200.0,200.0,0,0,1,0,1,0,0,0,0,0,0,1.0,6.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,39.0,48,6000.0,6000.0,7542.0,1,1,0,1,0,0,0,0,0,0,0,0.0,9.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,36.0,46,4000.0,4000.0,4708.0,0,1,0,1,0,0,0,0,0,0,0,1.0,9.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
80,11.0,11,550.0,550.0,550.0,1,1,0,0,1,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,60.0,60,1299.0,1299.0,1299.0,0,0,1,0,0,0,0,0,0,0,0,0.0,9.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,48.0,48,1025.0,1025.0,1195.0,0,1,0,0,1,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57,18.0,18,599.0,599.0,599.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
68,60.0,60,4950.0,4950.0,5000.0,0,1,0,0,1,0,0,0,0,0,0,0.0,9.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,48.0,48,6500.0,6500.0,6950.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,40.0,40,4500.0,4500.0,5250.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
48,40.0,40,2900.0,2900.0,2900.0,0,1,0,0,0,0,0,0,0,0,0,0.0,12.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55,40.0,40,8000.0,8000.0,10433.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,49.0,49,1689.0,1689.0,1689.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64,32.0,48,3350.0,3350.0,3350.0,1,0,0,0,0,0,0,0,0,0,0,0.0,8.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20,36.0,39,2357.0,2057.0,2357.0,0,0,1,0,0,0,0,0,0,0,0,1.0,5.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
18,54.0,54,1166.0,1166.0,1166.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30,25.0,25,800.0,800.0,800.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,48.0,48,1812.0,1812.0,2328.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
33,3.0,3,250.0,250.0,250.0,0,1,0,0,1,0,0,0,0,0,0,0.0,8.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51,24.0,24,1496.0,1496.0,1496.0,1,0,1,0,0,0,0,0,0,0,0,1.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,70.0,70,1650.0,1650.0,1650.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,16.0,16,624.0,624.0,624.0,1,0,0,0,1,0,0,0,0,0,0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2.0,5,217.0,217.0,217.0,0,0,1,0,0,0,0,0,0,0,0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
43,45.0,45,1299.0,1299.0,1299.0,1,0,1,0,0,0,0,0,0,0,0,1.0,6.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,30.0,30,2500.0,2500.0,3124.0,0,1,0,1,0,0,0,0,0,0,0,1.0,12.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,40.0,48,1500.0,1500.0,1892.0,0,1,0,0,1,0,0,0,0,0,0,0.0,8.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
43,51.0,72,1500.0,1500.0,1875.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,48.0,48,1299.0,1299.0,1299.0,0,1,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56,84.0,84,520.0,520.0,520.0,0,1,0,1,0,0,0,0,0,0,0,1.0,6.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18,70.0,70,,,,0,0,1,0,0,0,0,0,0,0,0,,8.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,21.0,21,,,,1,0,1,1,0,0,0,0,0,0,0,,6.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
28,48.0,48,2520.0,2520.0,2520.0,1,0,1,1,0,0,0,0,0,0,0,0.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,65.0,65,3100.0,3100.0,3874.0,1,1,0,0,1,0,0,0,0,0,0,0.0,9.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64,11.0,22,780.0,780.0,780.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
64,18.0,18,400.0,400.0,400.0,0,0,1,0,0,0,0,0,0,0,0,0.0,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,70.0,70,1100.0,1100.0,1100.0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
45,48.0,48,4500.0,4500.0,4500.0,1,0,1,0,0,0,0,0,0,0,0,0.0,11.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46,10.0,10,800.0,800.0,800.0,0,0,1,0,0,0,0,0,0,0,0,0.0,10.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
55,41.0,57,790.0,790.0,790.0,1,0,1,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64,42.0,42,1500.0,1500.0,1500.0,1,0,1,0,0,0,0,0,0,0,0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,54.0,54,1366.0,1366.0,1366.0,0,1,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41,51.0,51,2100.0,2100.0,2100.0,1,0,1,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,48.0,48,2800.0,2800.0,2800.0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,33.0,40,2500.0,2500.0,2500.0,0,0,1,1,0,0,0,0,0,0,0,0.0,10.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
63,50.0,50,3500.0,3500.0,3500.0,1,0,1,1,0,0,0,0,0,0,0,0.0,9.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,48.0,48,4500.0,4500.0,5625.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,40.0,40,2000.0,2000.0,2249.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,40.0,40,1200.0,1200.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,35.0,35,1500.0,1500.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,51.0,60,2600.0,2200.0,2600.0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73,14.0,14,290.0,290.0,290.0,0,1,0,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
38,28.0,40,1200.0,1200.0,1200.0,1,0,1,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
36,40.0,40,2500.0,2500.0,2834.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,48.0,48,1500.0,1500.0,1743.0,1,1,0,1,0,0,0,0,0,0,0,0.0,8.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,48.0,84,2000.0,2000.0,2000.0,1,0,0,0,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
46,44.0,44,917.0,917.0,917.0,0,0,1,1,0,0,0,0,0,0,0,0.0,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,30.0,30,,,,1,0,1,0,0,0,0,0,0,0,0,,6.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56,45.0,45,1025.0,1025.0,1075.0,1,1,0,0,1,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
58,45.0,45,1025.0,1025.0,1160.0,0,1,0,1,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,21.0,21,732.0,732.0,732.0,1,0,0,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
33,18.0,18,,,,0,1,0,1,0,0,0,0,0,0,0,,9.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
65,40.0,40,1083.0,1083.0,1125.0,1,0,1,0,0,0,0,0,0,0,0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
63,7.0,8,70.0,70.0,70.0,0,0,1,0,1,0,0,0,0,0,0,0.0,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,27.0,48,1083.0,1083.0,1154.0,1,0,1,0,1,0,0,0,0,0,0,0.0,6.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,48.0,48,1250.0,1250.0,1609.0,0,1,0,0,1,0,0,0,0,0,0,0.0,6.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77,54.0,54,1083.0,1083.0,1083.0,1,1,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,48.0,48,1800.0,1800.0,2100.0,1,1,0,1,0,0,0,0,0,0,0,0.0,9.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53,40.0,40,1800.0,1800.0,1850.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
58,40.0,40,3000.0,3000.0,3050.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,48.0,48,1800.0,1800.0,2050.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,52.0,52,1299.0,1299.0,1299.0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69,48.0,48,530.0,530.0,530.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,21.0,21,,,,1,0,1,0,0,0,0,0,0,0,0,,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41,72.0,72,600.0,600.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
66,28.0,28,866.0,866.0,866.0,1,0,1,0,0,0,0,0,0,0,0,1.0,4.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
47,24.0,24,1516.0,1516.0,1516.0,1,1,0,0,1,0,0,0,0,0,0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32,48.0,48,2500.0,2500.0,2916.0,0,1,0,0,1,0,0,0,0,0,0,0.0,10.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61,70.0,70,484.0,484.0,484.0,0,0,1,0,0,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
78,56.0,56,1000.0,1000.0,1000.0,1,1,0,0,0,0,0,0,0,0,0,0.0,10.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64,48.0,48,1300.0,1300.0,1400.0,0,1,0,0,1,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
