ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24
2024,2,26466,1,54,1,1,202402264661004992,1,1,1,1,2, ,1,61,1,1,26,4,1962,1, , , , , , , , , , , , , , , ,9629,8299,2, ,3,2,1,1,0,4,4,4,4,4,0,20, ,20,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1, , ,1710, , , , , , ,1710,1710,1710,1,,1251.55376701626,,
2024,2,26466,1,54,1,1,202402264661004992,1,2,2,1,2, ,2,61,2,1,11,1,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,1151.18078538462,,
2024,2,26466,1,54,1,1,202402264661004992,1,3,3,1,2, ,2,35,3,3,24,2,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,1517.88438653952,,
2024,2,26466,1,54,1,1,202402264661004992,1,4,5,1,2, ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,1944502,1,42,1,1,20240219445020999680,1,1,1,1,2, ,2,61,1,1,31,7,1962,1, , , , , , , , , , , , , , , ,9521,4781,2, ,3,2,1,1,8,0,0,0,0,4,8,20, ,20,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,4, ,2,2,2,2,2,2,10,7,1, , ,383,30, , , , , ,413,413,413,1,,1135.18444522479,,
2024,2,1944502,1,43,1,1,20240219445020999680,1,1,1,1,2, ,1,51,1,1,22,9,1972,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,2,8,8,8,8,8,8,8,56, ,56,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,1217,100, , , , , ,1317,1317,1317,1,,1234.16268471217,,
2024,2,1944502,1,43,1,1,20240219445020999680,1,2,2,1,2, ,2,48,2,2,29,6,1975,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4711,4, ,2,2,1,2,0,3,3,3,3,5,8,25, ,25,1, ,1,2,2, , , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, , , , , , , , , , , , ,1,,1135.18444522479,,
2024,2,1944502,1,43,1,1,20240219445020999680,1,3,3,1,2, ,1,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,1944502,1,43,1,1,20240219445020999680,1,4,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,1944502,1,47,1,1,20240219445020999680,1,1,1,1,2, ,1,32,1,1,7,9,1991,1, , , , , , , , , , , , , , , ,4417,6920,3,5,2,2,1,3,0,10,10,10,10,10,8,58, ,58,1, ,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , , ,1200,1200,1200,1,,1521.06674930014,,
2024,2,1944502,1,47,1,1,20240219445020999680,1,2,2,1,2, ,2,30,2,2,11,1,1994,1, , , , , , , , , , , , , , , ,5243,4791,2, ,3,2,1,1,0,4,4,6,6,6,6,32, ,32,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,9,1, , ,766, , , , , , ,766,766,766,1,,1496.79248222818,,
2024,2,1944502,1,47,1,1,20240219445020999680,1,3,3,1,2, ,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,1944502,1,47,1,1,20240219445020999680,1,4,3,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,1944502,1,47,1,1,20240219445020999680,1,5,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,1944502,1,47,1,1,20240219445020999680,1,6,3,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,19839,1,109,1,1,202402198391009984,1,1,1,1,2, ,2,53,1,1,12,8,1970,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,1,1,1,1,1,1,1,1,7, ,7,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , ,100, , , , , , ,100,100,100,1,,1459.66714021143,,
2024,2,19839,1,109,1,1,202402198391009984,1,2,2,1,2, ,1,58,2,2,20,12,1965,1, , , , , , , , , , , , , , , ,7231,4520,2, ,3,2,1,1,0,6,6,6,6,6,5,35, ,66,2,66,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , , ,2000,2000,2000,1,,1586.93745684011,,
2024,2,19839,1,109,1,1,202402198391009984,1,3,3,1,2, ,1,33,3,3,5,8,1990,1, , , , , , , , , , , , , , , ,7431,9511,2, ,3,2,1,1,0,0,3,5,0,0,0,8,3,11,1, ,1,1,1,2, , , , , , , ,307, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, , ,717, , ,307, , , ,1024,717,1024,1,,1955.85057684787,,
2024,2,19839,1,109,1,1,202402198391009984,1,4,3,1,2, ,2,27,4,2,25,11,1996,1, , , , , , , , , , , , , , , ,5243,4791,2, ,3,2,1,1,5,5,5,5,5,5,5,35, ,35,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1, , ,1000, , , , , , ,1000,1000,1000,1,,1924.63771963625,,
2024,2,19839,1,109,1,1,202402198391009984,1,5,3,1,2, ,2,30,5,2,2,7,1993,1, , , , , , , , , , , , , , , ,5243,4791,2, ,3,2,1,1,5,5,5,5,5,5,5,35, ,35,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1000, , , , , , ,1000,1000,1000,1,,1924.63771963625,,
2024,2,19839,1,109,1,1,202402198391009984,1,6,5,1,2, ,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,19839,1,110,1,1,202402198391011008,1,1,1,1,2, ,1,27,1,1,20,2,1996,1, , , , , , , , , , , , , , , ,9629,7490,2, ,2,2,1,1,0,6,7,3,0,3,6,25, ,25,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,12200, , , , , , ,12200,12200,12200,1,,1955.85057684787,,
2024,2,19839,1,110,1,1,202402198391011008,1,2,2,1,2, ,2,32,2,1,9,9,1991,1, , , , , , , , , , , , , , , ,5211,4530,3,5,1, ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,3770, , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3770, , , , , , , ,150,3770,3770,3920,1,,1924.63771963625,,
2024,2,19839,1,110,1,1,202402198391011008,1,3,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,1993802,1,1,1,1,20240219938020999168,1,1,1,1,2, ,1,52,1,1,22,7,1971,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,12,10,10,10,10,10,10,72, ,72,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1640, , , , , , ,1640,1640,1640,1,,1282.03051360019,,
2024,2,1993802,1,1,1,1,20240219938020999168,1,2,3,1,2, ,2,17,2,2,20,3,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,1497.7441437385,,
2024,2,1993802,1,1,1,1,20240219938020999168,1,3,3,1,2, ,1,23,3,3,2,7,2000,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1700, , , , , , ,1700,1700,1700,1,,1389.91054433327,,
2024,2,1993802,1,1,1,1,20240219938020999168,1,5,5,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,1993802,1,1,1,1,20240219938020999168,1,4,4,1,2, ,2,20,4,4,12,4,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,1497.7441437385,,
2024,2,1993802,1,4,1,1,20240219938020999168,1,1,1,1,2, ,1,59,1,1,9,2,1964,1, , , , , , , , , , , , , , , ,7356,1812,2, ,3,2,1,1,6,6,6,6,6,6,6,42,14,56,1, ,1,1,1,2, , , , , , , ,700, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2000, , ,700, , , ,2700,2000,2700,1,,1282.03051360019,,
2024,2,1993802,1,4,1,1,20240219938020999168,1,2,3,1,2, ,2,25,2,2,18,8,1998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,1554.8465842584,,
2024,2,1993802,1,4,1,1,20240219938020999168,1,3,7,1,2, ,2,68,3,3,4,8,1955,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,4,1025,12, , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025,360, , , , , , , ,1385,1385,1385,1,,1179.21333659662,,
2024,2,2425002,1,1,1,1,20240224250020999168,1,1,1,1,2, ,1,70,1,1,11,4,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,1194.05239735248,,
2024,2,2425002,1,1,1,1,20240224250020999168,1,2,2,1,2, ,2,67,2,2,27,9,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,,1098.29095065698,,
2024,2,2425002,1,1,1,1,20240224250020999168,1,3,3,1,2, ,2,47,3,3,6,6,1976,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,1,9,4,9,4,9,4,9,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,490,65, , , , , ,555,555,555,1,,1098.29095065698,,
2024,2,2425002,1,1,1,1,20240224250020999168,1,4,5,1,2, ,2,16,4,4,23,12,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,,1394.96288620265,,
2024,2,2425002,1,3,1,1,20240224250020999168,1,1,1,1,2, ,2,34,1,1,14,10,1989,1, , , , , , , , , , , , , , , ,5213,4781,2, ,3,2,1,1,6,6,6,6,6,6,6,42,16,58,1, ,2, ,2,2, , , , , , , ,150,50, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,1,1, , ,1355,150, ,150, ,50, ,1705,1505,1705,1,,1448.14672642655,,
2024,2,46841,1,115,1,1,202402468411011008,1,1,1,1,2, ,2,70,1,1,11,1,1954,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,0,0,0,0,8,0,8,16,24,1, ,2, ,2,2,2,27,15, , , , ,64, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,117,65, , , ,64, , , ,246,182,246,1,,936.366892588058,,
2024,2,46841,1,137,1,1,202402468411012992,1,1,1,1,2, ,2,29,1,1,14,4,1994,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,0,5,0,0,0,0,5,10,15,1, ,1,1,1,1,2,40,10, , , , ,320, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,173,43, , , ,320, , , ,536,216,536,1,,1234.64246830446,,
2024,2,46841,1,137,1,1,202402468411012992,1,2,3,1,2, ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,46841,1,137,1,1,202402468411012992,1,3,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,46841,1,171,1,1,202402468411016992,1,1,1,1,2, ,2,30,1,1,15,9,1993,1, , , , , , , , , , , , , , , ,9334,4921,3,5,1, ,1,5,0,12,0,12,0,12,0,36,9,64,2,64,1,1,1,2,2,240, , , ,50,8, , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1039, , , ,50, ,240, , ,1329,1039,1329,1,,1234.64246830446,,
2024,2,46841,1,171,1,1,202402468411016992,1,2,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,46841,1,171,1,1,202402468411016992,1,3,3,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,46841,1,171,1,1,202402468411016992,1,4,3,1,2, ,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,46841,1,171,1,1,202402468411016992,1,5,3,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,46841,1,171,1,1,202402468411016992,1,6,11,2, ,1,2,31,6,6,8,7,1992,1, , , , , , , , , , , , , , , ,9334,4921,3,5,3,2,1,3,13,13,13,13,0,13,13,78, ,78,1, ,2, ,2,2,2,360,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1559,260, , , , , , , ,1819,1819,1819,1,,1234.64246830446,,
2024,2,46841,1,171,1,1,202402468411016992,1,7,11,2, ,1,2,16,7,8,1,6,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,11, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,,1189.29966804142,,
2024,2,46841,1,171,1,1,202402468411016992,1,8,11,2, ,1,2,15,8,8,11,1,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,,1189.29966804142,,
2024,2,46841,1,174,1,1,202402468411016992,1,1,1,1,2, ,2,40,1,1,6,2,1984,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,8,8,8,8,8,8,8,56, ,56,2,48,2, ,2,2,4,1200,660, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200,660, , , , , , , ,1860,1860,1860,1,,1234.64246830446,,
2024,2,46841,1,174,1,1,202402468411016992,1,2,3,1,2, ,1,14,2,2,21,12,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1, ,5223,4711,9, ,2,2,1,2,6,6,6,6,6,6,6,42, ,42,1, ,2, ,2, , , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,,1103.6732514652,,
2024,2,25705,1,41,1,1,202402257051004000,1,1,1,1,2, ,1,53,1,1,21,6,1970,1, , , , , , , , , , , , , , , ,4416,2220,3,5,1, ,5,2000,0,12,12,0,0,12,12,48, ,48,1, ,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,5000, , , , , , , ,1447,5000,5000,6447,1,,1080.53694377394,,
2024,2,25705,1,41,1,1,202402257051004000,1,2,2,1,2, ,2,51,2,2,31,8,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,5,2,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,,993.879288571246,,
2024,2,25705,1,41,1,1,202402257051004000,1,3,3,1,2, ,2,23,3,3,14,5,2000,1, , , , , , , , , , , , , , , ,3114,1709,7,5,1, ,5,501,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,1,5,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,,1262.34739537191,,
2024,2,25705,1,41,1,1,202402257051004000,1,4,3,1,1, ,1,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,, ,,
2024,2,25705,1,42,1,1,202402257051004000,1,1,1,1,2, ,1,34,1,1,8,8,1989,1, , , , , , , , , , , , , , , ,8332,4923,2, ,1, ,1,1,0,7,7,7,7,7,0,35, ,35,1, ,1,1,1,1, , , ,2500, , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,2500, , , , , , ,2500,2500,2500,1,,1331.72784830085,,
2024,2,25705,1,42,1,1,202402257051004000,1,2,2,1,2, ,2,33,2,2,22,9,1990,1, , , , , , , , , , , , , , , ,4222,8220,3,5,1, ,5,600,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,1200, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , ,334,1200,1200,1534,1,,1310.47518633076,,
2024,2,25705,1,42,1,1,202402257051004000,1,3,3,1,2, ,2,14,3,1,15,10,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,1262.34739537191,,
2024,2,25705,1,42,1,1,202402257051004000,1,4,3,1,2, ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,25705,1,42,1,1,202402257051004000,1,5,3,1,2, ,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,, ,,
2024,2,2946101,1,10,1,1,20240229461011001344,1,1,1,1,2, ,1,82,1,1,6,2,1942,1, , , , , , , , , , , , , , , ,2132,7490,2, ,3,2,1,1,0,10,10,0,0,0,0,20, ,20,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,2300, , , , , , ,2300,2300,2300,1,,1661.26872069098,,
